2020-07-16 15:16:39 status unpacked libjs-is-typedarray:all 1.0.0-2
2020-07-16 15:16:39 install libjs-source-map:all <none> 0.7.0++dfsg2+really.0.6.1-1
2020-07-16 15:16:39 status half-installed libjs-source-map:all 0.7.0++dfsg2+really.0.6.1-1
2020-07-16 15:16:39 status unpacked libjs-source-map:all 0.7.0++dfsg2+really.0.6.1-1
2020-07-16 15:16:39 install liblzo2-2:amd64 <none> 2.10-0.1
2020-07-16 15:16:39 status half-installed liblzo2-2:amd64 2.10-0.1
2020-07-16 15:16:39 status unpacked liblzo2-2:amd64 2.10-0.1
2020-07-16 15:16:40 install libkyotocabinet16v5:amd64 <none> 1.2.76-4.2+b1
2020-07-16 15:16:40 status half-installed libkyotocabinet16v5:amd64 1.2.76-4.2+b1
2020-07-16 15:16:40 status unpacked libkyotocabinet16v5:amd64 1.2.76-4.2+b1
2020-07-16 15:16:40 install liblua5.3-0:amd64 <none> 5.3.3-1.1
2020-07-16 15:16:40 status half-installed liblua5.3-0:amd64 5.3.3-1.1
2020-07-16 15:16:40 status unpacked liblua5.3-0:amd64 5.3.3-1.1
2020-07-16 15:16:40 install mailutils-common:all <none> 1:3.5-3
2020-07-16 15:16:40 status half-installed mailutils-common:all 1:3.5-3
2020-07-16 15:16:40 status unpacked mailutils-common:all 1:3.5-3
2020-07-16 15:16:40 install mysql-common:all <none> 5.8+1.0.5
2020-07-16 15:16:40 status half-installed mysql-common:all 5.8+1.0.5
2020-07-16 15:16:40 status unpacked mysql-common:all 5.8+1.0.5
2020-07-16 15:16:40 install mariadb-common:all <none> 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 status half-installed mariadb-common:all 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 status unpacked mariadb-common:all 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 install libmariadb3:amd64 <none> 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 status half-installed libmariadb3:amd64 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 status unpacked libmariadb3:amd64 1:10.3.22-0+deb10u1
2020-07-16 15:16:40 install libpython2.7-minimal:amd64 <none> 2.7.16-2+deb10u1
2020-07-16 15:16:40 status half-installed libpython2.7-minimal:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:40 status unpacked libpython2.7-minimal:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:40 install libpython2.7-stdlib:amd64 <none> 2.7.16-2+deb10u1
2020-07-16 15:16:40 status half-installed libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:40 status unpacked libpython2.7-stdlib:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:40 install libpython2.7:amd64 <none> 2.7.16-2+deb10u1
2020-07-16 15:16:40 status half-installed libpython2.7:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:40 status unpacked libpython2.7:amd64 2.7.16-2+deb10u1
2020-07-16 15:16:41 install libmailutils5:amd64 <none> 1:3.5-3
2020-07-16 15:16:41 status half-installed libmailutils5:amd64 1:3.5-3
2020-07-16 15:16:41 status unpacked libmailutils5:amd64 1:3.5-3
2020-07-16 15:16:41 install nginx-common:all <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed nginx-common:all 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked nginx-common:all 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-auth-pam:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-auth-pam:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libxslt1.1:amd64 <none> 1.1.32-2.2~deb10u1
2020-07-16 15:16:41 status half-installed libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-07-16 15:16:41 status unpacked libxslt1.1:amd64 1.1.32-2.2~deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-dav-ext:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-dav-ext:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-echo:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-echo:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-geoip:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-geoip:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-image-filter:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-image-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-subs-filter:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-subs-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-upstream-fair:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-upstream-fair:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-http-xslt-filter:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-http-xslt-filter:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-mail:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-mail:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-mail:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libnginx-mod-stream:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:41 status half-installed libnginx-mod-stream:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 status unpacked libnginx-mod-stream:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:41 install libuv1:amd64 <none> 1.24.1-1
2020-07-16 15:16:41 status half-installed libuv1:amd64 1.24.1-1
2020-07-16 15:16:41 status unpacked libuv1:amd64 1.24.1-1
2020-07-16 15:16:41 install libnode64:amd64 <none> 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:41 status half-installed libnode64:amd64 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:42 status unpacked libnode64:amd64 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:42 install libpcap0.8:amd64 <none> 1.8.1-6
2020-07-16 15:16:42 status half-installed libpcap0.8:amd64 1.8.1-6
2020-07-16 15:16:42 status unpacked libpcap0.8:amd64 1.8.1-6
2020-07-16 15:16:42 install libpq5:amd64 <none> 11.7-0+deb10u1
2020-07-16 15:16:42 status half-installed libpq5:amd64 11.7-0+deb10u1
2020-07-16 15:16:42 status unpacked libpq5:amd64 11.7-0+deb10u1
2020-07-16 15:16:42 install libqt5concurrent5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status half-installed libqt5concurrent5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status unpacked libqt5concurrent5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 install libqt5opengl5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status half-installed libqt5opengl5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status unpacked libqt5opengl5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 install libqt5printsupport5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status half-installed libqt5printsupport5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status unpacked libqt5printsupport5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 install libqt5sql5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status half-installed libqt5sql5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status unpacked libqt5sql5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 install libqt5test5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:42 status half-installed libqt5test5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 status unpacked libqt5test5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 install libqt5xml5:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 status half-installed libqt5xml5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 status unpacked libqt5xml5:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 install libvulkan1:amd64 <none> 1.1.97-2
2020-07-16 15:16:43 status half-installed libvulkan1:amd64 1.1.97-2
2020-07-16 15:16:43 status unpacked libvulkan1:amd64 1.1.97-2
2020-07-16 15:16:43 install libvulkan-dev:amd64 <none> 1.1.97-2
2020-07-16 15:16:43 status half-installed libvulkan-dev:amd64 1.1.97-2
2020-07-16 15:16:43 status unpacked libvulkan-dev:amd64 1.1.97-2
2020-07-16 15:16:43 install qt5-qmake-bin:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:43 status half-installed qt5-qmake-bin:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status unpacked qt5-qmake-bin:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 install qtchooser:amd64 <none> 66-2
2020-07-16 15:16:44 status half-installed qtchooser:amd64 66-2
2020-07-16 15:16:44 status unpacked qtchooser:amd64 66-2
2020-07-16 15:16:44 install qt5-qmake:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status half-installed qt5-qmake:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status unpacked qt5-qmake:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 install qtbase5-dev-tools:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status half-installed qtbase5-dev-tools:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status unpacked qtbase5-dev-tools:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 install qtbase5-dev:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status half-installed qtbase5-dev:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status unpacked qtbase5-dev:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 install libqt5opengl5-dev:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status half-installed libqt5opengl5-dev:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status unpacked libqt5opengl5-dev:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 install libqt5sql5-psql:amd64 <none> 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:44 status half-installed libqt5sql5-psql:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:45 status unpacked libqt5sql5-psql:amd64 5.11.3+dfsg1-1+deb10u3
2020-07-16 15:16:45 install libqt5websockets5:amd64 <none> 5.11.3-5
2020-07-16 15:16:45 status half-installed libqt5websockets5:amd64 5.11.3-5
2020-07-16 15:16:45 status unpacked libqt5websockets5:amd64 5.11.3-5
2020-07-16 15:16:45 install libqt5websockets5-dev:amd64 <none> 5.11.3-5
2020-07-16 15:16:45 status half-installed libqt5websockets5-dev:amd64 5.11.3-5
2020-07-16 15:16:45 status unpacked libqt5websockets5-dev:amd64 5.11.3-5
2020-07-16 15:16:45 install libsasl2-modules:amd64 <none> 2.1.27+dfsg-1+deb10u1
2020-07-16 15:16:45 status half-installed libsasl2-modules:amd64 2.1.27+dfsg-1+deb10u1
2020-07-16 15:16:45 status unpacked libsasl2-modules:amd64 2.1.27+dfsg-1+deb10u1
2020-07-16 15:16:45 install libwacom-bin:amd64 <none> 0.32-1
2020-07-16 15:16:45 status half-installed libwacom-bin:amd64 0.32-1
2020-07-16 15:16:45 status unpacked libwacom-bin:amd64 0.32-1
2020-07-16 15:16:45 install libwrap0:amd64 <none> 7.6.q-28
2020-07-16 15:16:45 status half-installed libwrap0:amd64 7.6.q-28
2020-07-16 15:16:45 status unpacked libwrap0:amd64 7.6.q-28
2020-07-16 15:16:45 install libxmuu1:amd64 <none> 2:1.1.2-2+b3
2020-07-16 15:16:45 status half-installed libxmuu1:amd64 2:1.1.2-2+b3
2020-07-16 15:16:45 status unpacked libxmuu1:amd64 2:1.1.2-2+b3
2020-07-16 15:16:45 install lsb-release:all <none> 10.2019051400
2020-07-16 15:16:45 status half-installed lsb-release:all 10.2019051400
2020-07-16 15:16:45 status unpacked lsb-release:all 10.2019051400
2020-07-16 15:16:45 install mailutils:amd64 <none> 1:3.5-3
2020-07-16 15:16:45 status half-installed mailutils:amd64 1:3.5-3
2020-07-16 15:16:45 status unpacked mailutils:amd64 1:3.5-3
2020-07-16 15:16:45 install make:amd64 <none> 4.2.1-1.2
2020-07-16 15:16:45 status half-installed make:amd64 4.2.1-1.2
2020-07-16 15:16:45 status unpacked make:amd64 4.2.1-1.2
2020-07-16 15:16:45 install manpages-dev:all <none> 4.16-2
2020-07-16 15:16:45 status half-installed manpages-dev:all 4.16-2
2020-07-16 15:16:45 status unpacked manpages-dev:all 4.16-2
2020-07-16 15:16:45 install ncat:amd64 <none> 7.70+dfsg1-6
2020-07-16 15:16:45 status half-installed ncat:amd64 7.70+dfsg1-6
2020-07-16 15:16:45 status unpacked ncat:amd64 7.70+dfsg1-6
2020-07-16 15:16:45 install nginx-full:amd64 <none> 1.14.2-2+deb10u1
2020-07-16 15:16:45 status half-installed nginx-full:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:46 status unpacked nginx-full:amd64 1.14.2-2+deb10u1
2020-07-16 15:16:46 install nginx:all <none> 1.14.2-2+deb10u1
2020-07-16 15:16:46 status half-installed nginx:all 1.14.2-2+deb10u1
2020-07-16 15:16:46 status unpacked nginx:all 1.14.2-2+deb10u1
2020-07-16 15:16:46 install nodejs:amd64 <none> 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:46 status half-installed nodejs:amd64 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:46 status unpacked nodejs:amd64 10.21.0~dfsg-1~deb10u1
2020-07-16 15:16:46 install node-jsonify:all <none> 0.0.0-1
2020-07-16 15:16:46 status half-installed node-jsonify:all 0.0.0-1
2020-07-16 15:16:46 status unpacked node-jsonify:all 0.0.0-1
2020-07-16 15:16:46 install node-json-stable-stringify:all <none> 1.0.1-1
2020-07-16 15:16:46 status half-installed node-json-stable-stringify:all 1.0.1-1
2020-07-16 15:16:46 status unpacked node-json-stable-stringify:all 1.0.1-1
2020-07-16 15:16:46 install node-co:all <none> 4.6.0-1
2020-07-16 15:16:46 status half-installed node-co:all 4.6.0-1
2020-07-16 15:16:46 status unpacked node-co:all 4.6.0-1
2020-07-16 15:16:46 install node-ajv:all <none> 5.0.0-1
2020-07-16 15:16:46 status half-installed node-ajv:all 5.0.0-1
2020-07-16 15:16:46 status unpacked node-ajv:all 5.0.0-1
2020-07-16 15:16:46 install node-ansi-escapes:all <none> 3.0.0-1
2020-07-16 15:16:46 status half-installed node-ansi-escapes:all 3.0.0-1
2020-07-16 15:16:46 status unpacked node-ansi-escapes:all 3.0.0-1
2020-07-16 15:16:46 install node-ansi-regex:all <none> 3.0.0-1
2020-07-16 15:16:46 status half-installed node-ansi-regex:all 3.0.0-1
2020-07-16 15:16:46 status unpacked node-ansi-regex:all 3.0.0-1
2020-07-16 15:16:46 install node-color-name:all <none> 1.1.3-1
2020-07-16 15:16:46 status half-installed node-color-name:all 1.1.3-1
2020-07-16 15:16:46 status unpacked node-color-name:all 1.1.3-1
2020-07-16 15:16:46 install node-color-convert:all <none> 1.9.0-3
2020-07-16 15:16:46 status half-installed node-color-convert:all 1.9.0-3
2020-07-16 15:16:46 status unpacked node-color-convert:all 1.9.0-3
2020-07-16 15:16:46 install node-ansi-styles:all <none> 3.2.1-1
2020-07-16 15:16:46 status half-installed node-ansi-styles:all 3.2.1-1
2020-07-16 15:16:46 status unpacked node-ansi-styles:all 3.2.1-1
2020-07-16 15:16:46 install node-arr-flatten:all <none> 1.1.0-1
2020-07-16 15:16:46 status half-installed node-arr-flatten:all 1.1.0-1
2020-07-16 15:16:46 status unpacked node-arr-flatten:all 1.1.0-1
2020-07-16 15:16:46 install node-arr-diff:all <none> 4.0.0-1
2020-07-16 15:16:46 status half-installed node-arr-diff:all 4.0.0-1
2020-07-16 15:16:46 status unpacked node-arr-diff:all 4.0.0-1
2020-07-16 15:16:46 install node-arr-union:all <none> 3.1.0-1
2020-07-16 15:16:46 status half-installed node-arr-union:all 3.1.0-1
2020-07-16 15:16:46 status unpacked node-arr-union:all 3.1.0-1
2020-07-16 15:16:46 install node-array-find-index:all <none> 1.0.2-1
2020-07-16 15:16:46 status half-installed node-array-find-index:all 1.0.2-1
2020-07-16 15:16:46 status unpacked node-array-find-index:all 1.0.2-1
2020-07-16 15:16:46 install node-array-unique:all <none> 0.3.2-1
2020-07-16 15:16:46 status half-installed node-array-unique:all 0.3.2-1
2020-07-16 15:16:46 status unpacked node-array-unique:all 0.3.2-1
2020-07-16 15:16:46 install node-asap:all <none> 2.0.6-1
2020-07-16 15:16:46 status half-installed node-asap:all 2.0.6-1
2020-07-16 15:16:46 status unpacked node-asap:all 2.0.6-1
2020-07-16 15:16:46 install node-asn1:all <none> 0.2.3-1
2020-07-16 15:16:46 status half-installed node-asn1:all 0.2.3-1
2020-07-16 15:16:46 status unpacked node-asn1:all 0.2.3-1
2020-07-16 15:16:46 install node-assert-plus:all <none> 1.0.0-1
2020-07-16 15:16:46 status half-installed node-assert-plus:all 1.0.0-1
2020-07-16 15:16:46 status unpacked node-assert-plus:all 1.0.0-1
2020-07-16 15:16:46 install node-asynckit:all <none> 0.4.0-2
2020-07-16 15:16:46 status half-installed node-asynckit:all 0.4.0-2
2020-07-16 15:16:47 status unpacked node-asynckit:all 0.4.0-2
2020-07-16 15:16:47 install node-aws-sign2:all <none> 0.7.1-1
2020-07-16 15:16:47 status half-installed node-aws-sign2:all 0.7.1-1
2020-07-16 15:16:47 status unpacked node-aws-sign2:all 0.7.1-1
2020-07-16 15:16:47 install node-aws4:all <none> 1.8.0-1
2020-07-16 15:16:47 status half-installed node-aws4:all 1.8.0-1
2020-07-16 15:16:47 status unpacked node-aws4:all 1.8.0-1
2020-07-16 15:16:47 install node-regenerator-runtime:all <none> 0.10.1-1
2020-07-16 15:16:47 status half-installed node-regenerator-runtime:all 0.10.1-1
2020-07-16 15:16:47 status unpacked node-regenerator-runtime:all 0.10.1-1
2020-07-16 15:16:47 install node-core-js:all <none> 2.4.1-2
2020-07-16 15:16:47 status half-installed node-core-js:all 2.4.1-2
2020-07-16 15:16:47 status unpacked node-core-js:all 2.4.1-2
2020-07-16 15:16:47 install node-babel-runtime:all <none> 6.26.0+dfsg-3
2020-07-16 15:16:47 status half-installed node-babel-runtime:all 6.26.0+dfsg-3
2020-07-16 15:16:47 status unpacked node-babel-runtime:all 6.26.0+dfsg-3
2020-07-16 15:16:47 install node-balanced-match:all <none> 0.4.2-1
2020-07-16 15:16:47 status half-installed node-balanced-match:all 0.4.2-1
2020-07-16 15:16:47 status unpacked node-balanced-match:all 0.4.2-1
2020-07-16 15:16:47 install node-isarray:all <none> 2.0.4-1
2020-07-16 15:16:47 status half-installed node-isarray:all 2.0.4-1
2020-07-16 15:16:47 status unpacked node-isarray:all 2.0.4-1
2020-07-16 15:16:47 install node-isobject:all <none> 3.0.1-1
2020-07-16 15:16:47 status half-installed node-isobject:all 3.0.1-1
2020-07-16 15:16:47 status unpacked node-isobject:all 3.0.1-1
2020-07-16 15:16:47 install node-component-emitter:all <none> 1.2.1-1
2020-07-16 15:16:47 status half-installed node-component-emitter:all 1.2.1-1
2020-07-16 15:16:47 status unpacked node-component-emitter:all 1.2.1-1
2020-07-16 15:16:47 install node-is-buffer:all <none> 1.1.6-1
2020-07-16 15:16:47 status half-installed node-is-buffer:all 1.1.6-1
2020-07-16 15:16:47 status unpacked node-is-buffer:all 1.1.6-1
2020-07-16 15:16:47 install node-kind-of:all <none> 6.0.2+dfsg-1+deb10u1
2020-07-16 15:16:47 status half-installed node-kind-of:all 6.0.2+dfsg-1+deb10u1
2020-07-16 15:16:47 status unpacked node-kind-of:all 6.0.2+dfsg-1+deb10u1
2020-07-16 15:16:47 install node-copy-descriptor:all <none> 0.1.1-1
2020-07-16 15:16:47 status half-installed node-copy-descriptor:all 0.1.1-1
2020-07-16 15:16:47 status unpacked node-copy-descriptor:all 0.1.1-1
2020-07-16 15:16:47 install node-define-property:all <none> 2.0.2-1
2020-07-16 15:16:47 status half-installed node-define-property:all 2.0.2-1
2020-07-16 15:16:47 status unpacked node-define-property:all 2.0.2-1
2020-07-16 15:16:47 install node-object-copy:all <none> 0.1.0-1
2020-07-16 15:16:47 status half-installed node-object-copy:all 0.1.0-1
2020-07-16 15:16:47 status unpacked node-object-copy:all 0.1.0-1
2020-07-16 15:16:47 install node-static-extend:all <none> 0.1.2-2
2020-07-16 15:16:47 status half-installed node-static-extend:all 0.1.2-2
2020-07-16 15:16:47 status unpacked node-static-extend:all 0.1.2-2
2020-07-16 15:16:48 install node-to-object-path:all <none> 0.3.0-1
2020-07-16 15:16:48 status half-installed node-to-object-path:all 0.3.0-1
2020-07-16 15:16:48 status unpacked node-to-object-path:all 0.3.0-1
2020-07-16 15:16:48 install node-set-getter:all <none> 0.1.0-1
2020-07-16 15:16:48 status half-installed node-set-getter:all 0.1.0-1
2020-07-16 15:16:48 status unpacked node-set-getter:all 0.1.0-1
2020-07-16 15:16:48 install node-lazy-cache:all <none> 2.0.1-1
2020-07-16 15:16:48 status half-installed node-lazy-cache:all 2.0.1-1
2020-07-16 15:16:48 status unpacked node-lazy-cache:all 2.0.1-1
2020-07-16 15:16:48 install node-class-utils:all <none> 0.3.6-1
2020-07-16 15:16:48 status half-installed node-class-utils:all 0.3.6-1
2020-07-16 15:16:48 status unpacked node-class-utils:all 0.3.6-1
2020-07-16 15:16:48 install node-is-plain-object:all <none> 2.0.4+dfsg-1
2020-07-16 15:16:48 status half-installed node-is-plain-object:all 2.0.4+dfsg-1
2020-07-16 15:16:48 status unpacked node-is-plain-object:all 2.0.4+dfsg-1
2020-07-16 15:16:48 install node-is-extendable:all <none> 1.0.1-1
2020-07-16 15:16:48 status half-installed node-is-extendable:all 1.0.1-1
2020-07-16 15:16:48 status unpacked node-is-extendable:all 1.0.1-1
2020-07-16 15:16:48 install node-for-in:all <none> 1.0.2-1
2020-07-16 15:16:48 status half-installed node-for-in:all 1.0.2-1
2020-07-16 15:16:48 status unpacked node-for-in:all 1.0.2-1
2020-07-16 15:16:48 install node-mixin-deep:all <none> 1.1.3-3+deb10u1
2020-07-16 15:16:48 status half-installed node-mixin-deep:all 1.1.3-3+deb10u1
2020-07-16 15:16:48 status unpacked node-mixin-deep:all 1.1.3-3+deb10u1
2020-07-16 15:16:48 install node-pascalcase:all <none> 0.1.1-1
2020-07-16 15:16:48 status half-installed node-pascalcase:all 0.1.1-1
2020-07-16 15:16:48 status unpacked node-pascalcase:all 0.1.1-1
2020-07-16 15:16:48 install node-extend-shallow:all <none> 3.0.2-1
2020-07-16 15:16:48 status half-installed node-extend-shallow:all 3.0.2-1
2020-07-16 15:16:48 status unpacked node-extend-shallow:all 3.0.2-1
2020-07-16 15:16:48 install node-set-value:all <none> 0.4.0-1+deb10u1
2020-07-16 15:16:48 status half-installed node-set-value:all 0.4.0-1+deb10u1
2020-07-16 15:16:48 status unpacked node-set-value:all 0.4.0-1+deb10u1
2020-07-16 15:16:48 install node-has-values:all <none> 0.1.4-1
2020-07-16 15:16:48 status half-installed node-has-values:all 0.1.4-1
2020-07-16 15:16:48 status unpacked node-has-values:all 0.1.4-1
2020-07-16 15:16:48 install node-get-value:all <none> 1:3.0.1-3
2020-07-16 15:16:48 status half-installed node-get-value:all 1:3.0.1-3
2020-07-16 15:16:48 status unpacked node-get-value:all 1:3.0.1-3
2020-07-16 15:16:48 install node-has-value:all <none> 0.3.1-2
2020-07-16 15:16:48 status half-installed node-has-value:all 0.3.1-2
2020-07-16 15:16:48 status unpacked node-has-value:all 0.3.1-2
2020-07-16 15:16:48 install node-object-visit:all <none> 1.0.1-1
2020-07-16 15:16:48 status half-installed node-object-visit:all 1.0.1-1
2020-07-16 15:16:48 status unpacked node-object-visit:all 1.0.1-1
2020-07-16 15:16:48 install node-map-visit:all <none> 1.0.0-1
2020-07-16 15:16:48 status half-installed node-map-visit:all 1.0.0-1
2020-07-16 15:16:48 status unpacked node-map-visit:all 1.0.0-1
2020-07-16 15:16:48 install node-collection-visit:all <none> 1.0.0-1
2020-07-16 15:16:48 status half-installed node-collection-visit:all 1.0.0-1
2020-07-16 15:16:48 status unpacked node-collection-visit:all 1.0.0-1
2020-07-16 15:16:48 install node-union-value:all <none> 2.0.0-1
2020-07-16 15:16:48 status half-installed node-union-value:all 2.0.0-1
2020-07-16 15:16:48 status unpacked node-union-value:all 2.0.0-1
2020-07-16 15:16:48 install node-unset-value:all <none> 1.0.0-1
2020-07-16 15:16:48 status half-installed node-unset-value:all 1.0.0-1
2020-07-16 15:16:48 status unpacked node-unset-value:all 1.0.0-1
2020-07-16 15:16:48 install node-cache-base:all <none> 0.8.4-2
2020-07-16 15:16:48 status half-installed node-cache-base:all 0.8.4-2
2020-07-16 15:16:48 status unpacked node-cache-base:all 0.8.4-2
2020-07-16 15:16:48 install node-base:all <none> 0.11.1-1
2020-07-16 15:16:48 status half-installed node-base:all 0.11.1-1
2020-07-16 15:16:48 status unpacked node-base:all 0.11.1-1
2020-07-16 15:16:49 install node-tweetnacl:all <none> 0.14.5+dfsg-3
2020-07-16 15:16:49 status half-installed node-tweetnacl:all 0.14.5+dfsg-3
2020-07-16 15:16:49 status unpacked node-tweetnacl:all 0.14.5+dfsg-3
2020-07-16 15:16:49 install node-bcrypt-pbkdf:all <none> 1.0.1-1
2020-07-16 15:16:49 status half-installed node-bcrypt-pbkdf:all 1.0.1-1
2020-07-16 15:16:49 status unpacked node-bcrypt-pbkdf:all 1.0.1-1
2020-07-16 15:16:49 install node-big.js:all <none> 3.1.3-1
2020-07-16 15:16:49 status half-installed node-big.js:all 3.1.3-1
2020-07-16 15:16:49 status unpacked node-big.js:all 3.1.3-1
2020-07-16 15:16:49 install node-bl:all <none> 1.1.2-1
2020-07-16 15:16:49 status half-installed node-bl:all 1.1.2-1
2020-07-16 15:16:49 status unpacked node-bl:all 1.1.2-1
2020-07-16 15:16:50 install node-concat-map:all <none> 0.0.1-1
2020-07-16 15:16:50 status half-installed node-concat-map:all 0.0.1-1
2020-07-16 15:16:50 status unpacked node-concat-map:all 0.0.1-1
2020-07-16 15:16:50 install node-brace-expansion:all <none> 1.1.8-1
